logicalCueKey,exactScript,flows,categories,policyId,requiredForVoiceFirst,lifecycle,reuseDecision,physicalCueKey,physicalManifestStatus,claraExists,marcusExists,semanticMatch,generationRequiredLater,retireLater,sourceArtifacts,notes
side-calf-left-back-v21,"Step your left leg back, heel down.",training,side_setup,instruction,true,physical_ready,reuse_exact_existing_pair,side-calf-left-back-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
side-calf-right-back-v21,"Step your right leg back, heel down.",training,side_setup,instruction,true,physical_ready,reuse_exact_existing_pair,side-calf-right-back-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
side-hamstring-left-extended-v21,"Extend your left leg, heel on the floor.",training,side_setup,instruction,true,physical_ready,reuse_exact_existing_pair,side-hamstring-left-extended-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
side-hamstring-right-extended-v21,"Extend your right leg, heel on the floor.",training,side_setup,instruction,true,physical_ready,reuse_exact_existing_pair,side-hamstring-right-extended-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
side-hip-flexor-left-back-v21,Step your right foot forward so your left hip side stretches.,training,side_setup,instruction,true,physical_ready,reuse_exact_existing_pair,side-hip-flexor-left-back-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
side-hip-flexor-right-back-v21,Step your left foot forward so your right hip side stretches.,training,side_setup,instruction,true,physical_ready,reuse_exact_existing_pair,side-hip-flexor-right-back-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
side-single-leg-left-v21,Stand on your left leg. Lift your right foot slightly off the floor.,training,side_setup,instruction,true,audio_pending,existing_pair_script_mismatch,side-single-leg-left-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
side-single-leg-right-v21,Stand on your right leg. Lift your left foot slightly off the floor.,training,side_setup,instruction,true,audio_pending,existing_pair_script_mismatch,side-single-leg-right-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
side-split-squat-left-forward-v21,Place your left foot forward and your right foot back. Keep the stance small and steady.,training,side_setup,instruction,true,audio_pending,existing_pair_script_mismatch,side-split-squat-left-forward-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
side-split-squat-right-forward-v21,Place your right foot forward and your left foot back. Keep the stance small and steady.,training,side_setup,instruction,true,audio_pending,existing_pair_script_mismatch,side-split-squat-right-forward-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
side-tandem-left-front-v21,"Place your left foot in front, heel to toe. Keep support close before you let go.",training,side_setup,instruction,true,audio_pending,existing_pair_script_mismatch,side-tandem-left-front-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
side-tandem-right-front-v21,"Place your right foot in front, heel to toe. Keep support close before you let go.",training,side_setup,instruction,true,audio_pending,existing_pair_script_mismatch,side-tandem-right-front-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
step-up-next-left-v21,"Next rep starts with your left leg. Set both feet on the floor, then step up.",training,side_setup,instruction,true,audio_pending,existing_pair_script_mismatch,step-up-next-left-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
step-up-next-right-v21,"Next rep starts with your right leg. Set both feet on the floor, then step up.",training,side_setup,instruction,true,audio_pending,existing_pair_script_mismatch,step-up-next-right-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
step-up-start-left-v21,Start with your left leg. Step up with the left foot first.,training,side_setup,instruction,true,audio_pending,existing_pair_script_mismatch,step-up-start-left-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
step-up-start-right-v21,Start with your right leg. Step up with the right foot first.,training,side_setup,instruction,true,audio_pending,existing_pair_script_mismatch,step-up-start-right-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
step-up-wrong-left-v21,"That one won't count. Set both feet on the floor, then start the next rep with your left leg.",training,recovery,critical_stop,true,audio_pending,existing_pair_script_mismatch,step-up-wrong-left-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
step-up-wrong-right-v21,"That one won't count. Set both feet on the floor, then start the next rep with your right leg.",training,recovery,critical_stop,true,audio_pending,existing_pair_script_mismatch,step-up-wrong-right-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
switch-foot-positions-v21,"Switch foot positions now. Take your time, then stand still again.",training,side_switch,instruction,true,audio_pending,existing_pair_script_mismatch,switch-foot-positions-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
switch-legs-v21,"Switch legs now. Get steady first, then lift the other foot.",training,side_switch,instruction,true,audio_pending,existing_pair_script_mismatch,switch-legs-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
switch-sides-v21,Switch sides now. Take your time getting set before the next round.,training,side_switch,instruction,true,audio_pending,existing_pair_script_mismatch,switch-sides-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-balance-feet-together-hold-v21,"Hold for twenty seconds. Breathe normally, and I'll tell you when to stop.",training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-balance-feet-together-hold-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-balance-single-leg-hold-v21,"Hold for [duration]. Breathe normally, and use support if you feel unsteady.",training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-balance-single-leg-hold-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-balance-tandem-hold-v21,"Hold for [duration]. Keep breathing, and touch support if you need to.",training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-balance-tandem-hold-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-band-pull-apart-v21,Move for thirty seconds. Keep the band tension light and comfortable.,training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-band-pull-apart-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
target-chair-supported-split-squat-v21,Aim for [reps] reps. Take your time and use support whenever you need it.,training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-chair-supported-split-squat-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-glute-bridge-hold-v21,"Hold for twenty seconds. Breathe normally, and I'll tell you when to lower down.",training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-glute-bridge-hold-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved floor hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-glute-bridge-reps-v21,Aim for twelve reps. Move slowly and stay comfortable.,training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-glute-bridge-reps-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved floor hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-heel-raise-free-v21,Aim for eighteen reps.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-heel-raise-free-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-heel-raise-supported-v21,Aim for fifteen reps.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-heel-raise-supported-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-hip-hinge-free-v21,Aim for twelve reps.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-hip-hinge-free-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-hip-hinge-wall-v21,Aim for ten reps.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-hip-hinge-wall-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-loaded-march-v21,Aim for sixteen total marches. Left and right both count.,training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-loaded-march-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-loaded-sit-to-stand-v21,Aim for eight reps. Move steadily and keep the weight close to your body.,training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-loaded-sit-to-stand-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-mini-band-lateral-walk-v21,Move for thirty seconds. Keep the steps small and steady.,training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-mini-band-lateral-walk-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
target-neck-rotation-v21,Move slowly until I say stop.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-neck-rotation-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-overhead-press-band-v21,Aim for twelve reps. Keep the tension light and stop if your shoulders do not feel comfortable.,training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-overhead-press-band-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
target-overhead-reach-v21,Aim for twelve reps.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-overhead-reach-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-push-up-incline-v21,Aim for ten reps.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-push-up-incline-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-push-up-standard-v21,"Aim for eight reps. Move with control, and stop if it does not feel right.",training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-push-up-standard-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved floor hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-push-up-wall-v21,Aim for ten reps.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-push-up-wall-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-seated-band-row-v21,Aim for ten reps. Keep the band secure under your feet and move with control.,training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-seated-band-row-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
target-seated-hamstring-reach-v21,Reach gently and hold until I say relax.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-seated-hamstring-reach-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-squat-free-v21,Aim for twelve reps.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-squat-free-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-squat-loaded-v21,Aim for eight reps.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-squat-loaded-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-squat-slow-eccentric-v21,Aim for eight reps.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-squat-slow-eccentric-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-squat-supported-v21,Aim for ten reps.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-squat-supported-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-standing-band-row-v21,Aim for ten reps. Keep the tension light and the anchor secure.,training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-standing-band-row-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
target-step-up-v21,"Do twelve total reps. Move carefully, and set both feet on the floor after each rep.",training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-step-up-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-sts-cushion-v21,Aim for eight reps. Take your time and move with control.,training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-sts-cushion-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-sts-power-v21,"Aim for twelve reps. Stand up with energy, but keep each sit-down controlled.",training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-sts-power-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-sts-slow-eccentric-v21,Aim for eight reps. The slow sit-down is the important part.,training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-sts-slow-eccentric-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-sts-standard-v21,"Aim for ten reps. Move at a steady pace, and I'll tell you when the set is done.",training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-sts-standard-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-supported-hip-flexor-stretch-v21,Hold for [duration].,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-supported-hip-flexor-stretch-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-supported-side-step-v21,"Move for thirty seconds. Stay comfortable, and I'll tell you when to stop.",training,target,instruction,true,audio_pending,existing_pair_script_mismatch,target-supported-side-step-v21,manifested_pair,true,true,false,true,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
target-thoracic-rotation-v21,Move for thirty seconds.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-thoracic-rotation-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-toe-raise-supported-v21,Move for thirty seconds.,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-toe-raise-supported-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
target-wall-calf-stretch-v21,Hold for [duration].,training,target,instruction,true,physical_ready,reuse_exact_existing_pair,target-wall-calf-stretch-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
times-up-v21,Time. Stop there and rest.,balance_v2;micro_check;movement_checkup;training,active_stop;completion;mpv2_completion,critical_stop,true,physical_ready,reuse_exact_existing_pair,times-up-v21,manifested_pair,true,true,true,false,false,docs/audits/PEARL_EYES_OPEN_BALANCE_V2_VOICE_ASSET_REQUIREMENTS.csv;src/audio/movementProfileV2AudioManifest.ts;src/movementProfileV2/voiceCues.ts;src/movements/balanceEyesOpenV2.ts;src/training/microCheckVoiceV21/assets.ts;src/training/microCheckVoiceV21/contracts.ts;src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest. Exact Clara/Marcus physical pair exists in the current bundled corpus. MPV2 source=approved_v21; priority=100. Reusable cap cue.
tracking-loss-v21,"Pause there. I've lost sight of you, so this part needs to start again. Come back into view and wait for my next instruction.",balance_v2;micro_check;movement_checkup;training,mpv2_recovery;recovery,critical_stop,true,physical_ready,reuse_exact_existing_pair,tracking-loss-v21,manifested_pair,true,true,true,false,false,docs/audits/PEARL_EYES_OPEN_BALANCE_V2_VOICE_ASSET_REQUIREMENTS.csv;src/audio/movementProfileV2AudioManifest.ts;src/movementProfileV2/voiceCues.ts;src/movements/balanceEyesOpenV2.ts;src/training/microCheckVoiceV21/assets.ts;src/training/microCheckVoiceV21/contracts.ts;src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest. Exact Clara/Marcus physical pair exists in the current bundled corpus. MPV2 source=approved_v21; priority=100. Recovery foundation cue.
tracking-recovered-v21,"Good, I can see you again. Stay where you are and wait. I'll guide you from here.",balance_v2;micro_check;movement_checkup;training,mpv2_recovery;recovery,setup_recovery,true,physical_ready,reuse_exact_existing_pair,tracking-recovered-v21,manifested_pair,true,true,true,false,false,docs/audits/PEARL_EYES_OPEN_BALANCE_V2_VOICE_ASSET_REQUIREMENTS.csv;src/audio/movementProfileV2AudioManifest.ts;src/movementProfileV2/voiceCues.ts;src/movements/balanceEyesOpenV2.ts;src/training/microCheckVoiceV21/assets.ts;src/training/microCheckVoiceV21/contracts.ts;src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest. Exact Clara/Marcus physical pair exists in the current bundled corpus. MPV2 source=approved_v21; priority=50. Recovery foundation cue.
training-intro-v21,"Time to train. I'll guide you by voice through each setup, exercise, and rest. You don't need to touch the phone unless you want to pause or stop.",training,session_intro,instruction,true,physical_ready,reuse_exact_existing_pair,training-intro-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
training-skip-v21,Skipped. No problem. We'll move on to the next part.,training,control,result_transition,true,physical_ready,reuse_exact_existing_pair,training-skip-v21,manifested_pair,true,true,true,false,false,src/training/voiceV21/assets.ts;src/training/voiceV21/contracts.ts,Exact Clara/Marcus pair exists in the current physical manifest.
