scenarioId,variantId,voiceId,latencyProfile,eventIndex,eventId,controllerStateBefore,controllerStateAfter,cueKeys,outcome,recoveryEpisodeId,partialAttemptInvalidated,freshCountdown,activeVoiceId,pendingVoiceId,oldCallbackIgnored,mixedVoices,notes
voice_change_while_screen_mounted_channel_exists,voice_change_while_screen_mounted_channel_exists:marcus:L0,marcus,L0,220,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
voice_change_while_screen_mounted_channel_exists,voice_change_while_screen_mounted_channel_exists:marcus:L100,marcus,L100,221,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
voice_change_while_screen_mounted_channel_exists,voice_change_while_screen_mounted_channel_exists:marcus:L250,marcus,L250,222,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
priority_50_100_mapping,priority_50_100_mapping:clara:L0,clara,L0,223,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
priority_50_100_mapping,priority_50_100_mapping:clara:L100,clara,L100,224,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
priority_50_100_mapping,priority_50_100_mapping:clara:L250,clara,L250,225,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
priority_50_100_mapping,priority_50_100_mapping:marcus:L0,marcus,L0,226,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
priority_50_100_mapping,priority_50_100_mapping:marcus:L100,marcus,L100,227,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
priority_50_100_mapping,priority_50_100_mapping:marcus:L250,marcus,L250,228,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
fail_closed_required_cue_behavior,fail_closed_required_cue_behavior:clara:L0,clara,L0,229,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
fail_closed_required_cue_behavior,fail_closed_required_cue_behavior:clara:L100,clara,L100,230,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
fail_closed_required_cue_behavior,fail_closed_required_cue_behavior:clara:L250,clara,L250,231,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
fail_closed_required_cue_behavior,fail_closed_required_cue_behavior:marcus:L0,marcus,L0,232,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
fail_closed_required_cue_behavior,fail_closed_required_cue_behavior:marcus:L100,marcus,L100,233,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
fail_closed_required_cue_behavior,fail_closed_required_cue_behavior:marcus:L250,marcus,L250,234,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
droppable_setup_reassurance_cues,droppable_setup_reassurance_cues:clara:L0,clara,L0,235,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
droppable_setup_reassurance_cues,droppable_setup_reassurance_cues:clara:L100,clara,L100,236,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
droppable_setup_reassurance_cues,droppable_setup_reassurance_cues:clara:L250,clara,L250,237,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
droppable_setup_reassurance_cues,droppable_setup_reassurance_cues:marcus:L0,marcus,L0,238,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
droppable_setup_reassurance_cues,droppable_setup_reassurance_cues:marcus:L100,marcus,L100,239,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
droppable_setup_reassurance_cues,droppable_setup_reassurance_cues:marcus:L250,marcus,L250,240,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
no_stale_mpv2_operational_cue_after_state_change,no_stale_mpv2_operational_cue_after_state_change:clara:L0,clara,L0,241,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
no_stale_mpv2_operational_cue_after_state_change,no_stale_mpv2_operational_cue_after_state_change:clara:L100,clara,L100,242,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
no_stale_mpv2_operational_cue_after_state_change,no_stale_mpv2_operational_cue_after_state_change:clara:L250,clara,L250,243,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
no_stale_mpv2_operational_cue_after_state_change,no_stale_mpv2_operational_cue_after_state_change:marcus:L0,marcus,L0,244,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
no_stale_mpv2_operational_cue_after_state_change,no_stale_mpv2_operational_cue_after_state_change:marcus:L100,marcus,L100,245,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
no_stale_mpv2_operational_cue_after_state_change,no_stale_mpv2_operational_cue_after_state_change:marcus:L250,marcus,L250,246,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
clara_marcus_duration_differences_do_not_alter_state_outcome,clara_marcus_duration_differences_do_not_alter_state_outcome:clara:L0,clara,L0,247,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
clara_marcus_duration_differences_do_not_alter_state_outcome,clara_marcus_duration_differences_do_not_alter_state_outcome:clara:L100,clara,L100,248,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
clara_marcus_duration_differences_do_not_alter_state_outcome,clara_marcus_duration_differences_do_not_alter_state_outcome:clara:L250,clara,L250,249,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
clara_marcus_duration_differences_do_not_alter_state_outcome,clara_marcus_duration_differences_do_not_alter_state_outcome:marcus:L0,marcus,L0,250,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
clara_marcus_duration_differences_do_not_alter_state_outcome,clara_marcus_duration_differences_do_not_alter_state_outcome:marcus:L100,marcus,L100,251,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
clara_marcus_duration_differences_do_not_alter_state_outcome,clara_marcus_duration_differences_do_not_alter_state_outcome:marcus:L250,marcus,L250,252,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
tracking_loss_during_chair_active,tracking_loss_during_chair_active:clara:L0,clara,L0,253,confirmed_tracking_loss,chair_active,chair_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_loss_during_chair_active,tracking_loss_during_chair_active:clara:L0,clara,L0,254,recovery_guidance,chair_recovery_boundary,chair_fresh_attempt_ready,tracking-loss-v21;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,clara,,false,false,
tracking_loss_during_chair_active,tracking_loss_during_chair_active:clara:L100,clara,L100,255,confirmed_tracking_loss,chair_active,chair_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_loss_during_chair_active,tracking_loss_during_chair_active:clara:L100,clara,L100,256,recovery_guidance,chair_recovery_boundary,chair_fresh_attempt_ready,tracking-loss-v21;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,clara,,false,false,
tracking_loss_during_chair_active,tracking_loss_during_chair_active:clara:L250,clara,L250,257,confirmed_tracking_loss,chair_active,chair_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_loss_during_chair_active,tracking_loss_during_chair_active:clara:L250,clara,L250,258,recovery_guidance,chair_recovery_boundary,chair_fresh_attempt_ready,tracking-loss-v21;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,clara,,false,false,
tracking_loss_during_chair_active,tracking_loss_during_chair_active:marcus:L0,marcus,L0,259,confirmed_tracking_loss,chair_active,chair_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_loss_during_chair_active,tracking_loss_during_chair_active:marcus:L0,marcus,L0,260,recovery_guidance,chair_recovery_boundary,chair_fresh_attempt_ready,tracking-loss-v21;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,marcus,,false,false,
tracking_loss_during_chair_active,tracking_loss_during_chair_active:marcus:L100,marcus,L100,261,confirmed_tracking_loss,chair_active,chair_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_loss_during_chair_active,tracking_loss_during_chair_active:marcus:L100,marcus,L100,262,recovery_guidance,chair_recovery_boundary,chair_fresh_attempt_ready,tracking-loss-v21;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,marcus,,false,false,
tracking_loss_during_chair_active,tracking_loss_during_chair_active:marcus:L250,marcus,L250,263,confirmed_tracking_loss,chair_active,chair_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_loss_during_chair_active,tracking_loss_during_chair_active:marcus:L250,marcus,L250,264,recovery_guidance,chair_recovery_boundary,chair_fresh_attempt_ready,tracking-loss-v21;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,marcus,,false,false,
tracking_recovery_chair_fresh_countdown,tracking_recovery_chair_fresh_countdown:clara:L0,clara,L0,265,confirmed_tracking_loss,chair_active,chair_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_recovery_chair_fresh_countdown,tracking_recovery_chair_fresh_countdown:clara:L0,clara,L0,266,recovery_guidance,chair_recovery_boundary,chair_fresh_attempt_ready,tracking-loss-v21;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,clara,,false,false,
tracking_recovery_chair_fresh_countdown,tracking_recovery_chair_fresh_countdown:clara:L100,clara,L100,267,confirmed_tracking_loss,chair_active,chair_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_recovery_chair_fresh_countdown,tracking_recovery_chair_fresh_countdown:clara:L100,clara,L100,268,recovery_guidance,chair_recovery_boundary,chair_fresh_attempt_ready,tracking-loss-v21;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,clara,,false,false,
tracking_recovery_chair_fresh_countdown,tracking_recovery_chair_fresh_countdown:clara:L250,clara,L250,269,confirmed_tracking_loss,chair_active,chair_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_recovery_chair_fresh_countdown,tracking_recovery_chair_fresh_countdown:clara:L250,clara,L250,270,recovery_guidance,chair_recovery_boundary,chair_fresh_attempt_ready,tracking-loss-v21;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,clara,,false,false,
tracking_recovery_chair_fresh_countdown,tracking_recovery_chair_fresh_countdown:marcus:L0,marcus,L0,271,confirmed_tracking_loss,chair_active,chair_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_recovery_chair_fresh_countdown,tracking_recovery_chair_fresh_countdown:marcus:L0,marcus,L0,272,recovery_guidance,chair_recovery_boundary,chair_fresh_attempt_ready,tracking-loss-v21;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,marcus,,false,false,
tracking_recovery_chair_fresh_countdown,tracking_recovery_chair_fresh_countdown:marcus:L100,marcus,L100,273,confirmed_tracking_loss,chair_active,chair_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_recovery_chair_fresh_countdown,tracking_recovery_chair_fresh_countdown:marcus:L100,marcus,L100,274,recovery_guidance,chair_recovery_boundary,chair_fresh_attempt_ready,tracking-loss-v21;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,marcus,,false,false,
tracking_recovery_chair_fresh_countdown,tracking_recovery_chair_fresh_countdown:marcus:L250,marcus,L250,275,confirmed_tracking_loss,chair_active,chair_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_recovery_chair_fresh_countdown,tracking_recovery_chair_fresh_countdown:marcus:L250,marcus,L250,276,recovery_guidance,chair_recovery_boundary,chair_fresh_attempt_ready,tracking-loss-v21;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,marcus,,false,false,
tracking_loss_during_balance_active,tracking_loss_during_balance_active:clara:L0,clara,L0,277,confirmed_tracking_loss,balance_active,balance_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_loss_during_balance_active,tracking_loss_during_balance_active:clara:L0,clara,L0,278,recovery_guidance,balance_recovery_boundary,balance_fresh_attempt_ready,tracking-loss-v21;mpv2_balance_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,false,clara,,false,false,
tracking_loss_during_balance_active,tracking_loss_during_balance_active:clara:L100,clara,L100,279,confirmed_tracking_loss,balance_active,balance_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_loss_during_balance_active,tracking_loss_during_balance_active:clara:L100,clara,L100,280,recovery_guidance,balance_recovery_boundary,balance_fresh_attempt_ready,tracking-loss-v21;mpv2_balance_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,false,clara,,false,false,
tracking_loss_during_balance_active,tracking_loss_during_balance_active:clara:L250,clara,L250,281,confirmed_tracking_loss,balance_active,balance_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_loss_during_balance_active,tracking_loss_during_balance_active:clara:L250,clara,L250,282,recovery_guidance,balance_recovery_boundary,balance_fresh_attempt_ready,tracking-loss-v21;mpv2_balance_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,false,clara,,false,false,
tracking_loss_during_balance_active,tracking_loss_during_balance_active:marcus:L0,marcus,L0,283,confirmed_tracking_loss,balance_active,balance_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_loss_during_balance_active,tracking_loss_during_balance_active:marcus:L0,marcus,L0,284,recovery_guidance,balance_recovery_boundary,balance_fresh_attempt_ready,tracking-loss-v21;mpv2_balance_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,false,marcus,,false,false,
tracking_loss_during_balance_active,tracking_loss_during_balance_active:marcus:L100,marcus,L100,285,confirmed_tracking_loss,balance_active,balance_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_loss_during_balance_active,tracking_loss_during_balance_active:marcus:L100,marcus,L100,286,recovery_guidance,balance_recovery_boundary,balance_fresh_attempt_ready,tracking-loss-v21;mpv2_balance_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,false,marcus,,false,false,
tracking_loss_during_balance_active,tracking_loss_during_balance_active:marcus:L250,marcus,L250,287,confirmed_tracking_loss,balance_active,balance_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_loss_during_balance_active,tracking_loss_during_balance_active:marcus:L250,marcus,L250,288,recovery_guidance,balance_recovery_boundary,balance_fresh_attempt_ready,tracking-loss-v21;mpv2_balance_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,false,marcus,,false,false,
balance_specific_recovery_guidance,balance_specific_recovery_guidance:clara:L0,clara,L0,289,confirmed_tracking_loss,balance_active,balance_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
balance_specific_recovery_guidance,balance_specific_recovery_guidance:clara:L0,clara,L0,290,recovery_guidance,balance_recovery_boundary,balance_fresh_attempt_ready,tracking-loss-v21;mpv2_balance_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,false,clara,,false,false,
balance_specific_recovery_guidance,balance_specific_recovery_guidance:clara:L100,clara,L100,291,confirmed_tracking_loss,balance_active,balance_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
balance_specific_recovery_guidance,balance_specific_recovery_guidance:clara:L100,clara,L100,292,recovery_guidance,balance_recovery_boundary,balance_fresh_attempt_ready,tracking-loss-v21;mpv2_balance_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,false,clara,,false,false,
balance_specific_recovery_guidance,balance_specific_recovery_guidance:clara:L250,clara,L250,293,confirmed_tracking_loss,balance_active,balance_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
balance_specific_recovery_guidance,balance_specific_recovery_guidance:clara:L250,clara,L250,294,recovery_guidance,balance_recovery_boundary,balance_fresh_attempt_ready,tracking-loss-v21;mpv2_balance_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,false,clara,,false,false,
balance_specific_recovery_guidance,balance_specific_recovery_guidance:marcus:L0,marcus,L0,295,confirmed_tracking_loss,balance_active,balance_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
balance_specific_recovery_guidance,balance_specific_recovery_guidance:marcus:L0,marcus,L0,296,recovery_guidance,balance_recovery_boundary,balance_fresh_attempt_ready,tracking-loss-v21;mpv2_balance_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,false,marcus,,false,false,
balance_specific_recovery_guidance,balance_specific_recovery_guidance:marcus:L100,marcus,L100,297,confirmed_tracking_loss,balance_active,balance_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
balance_specific_recovery_guidance,balance_specific_recovery_guidance:marcus:L100,marcus,L100,298,recovery_guidance,balance_recovery_boundary,balance_fresh_attempt_ready,tracking-loss-v21;mpv2_balance_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,false,marcus,,false,false,
balance_specific_recovery_guidance,balance_specific_recovery_guidance:marcus:L250,marcus,L250,299,confirmed_tracking_loss,balance_active,balance_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
balance_specific_recovery_guidance,balance_specific_recovery_guidance:marcus:L250,marcus,L250,300,recovery_guidance,balance_recovery_boundary,balance_fresh_attempt_ready,tracking-loss-v21;mpv2_balance_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,false,marcus,,false,false,
tracking_loss_during_shoulder_active_left,tracking_loss_during_shoulder_active_left:clara:L0,clara,L0,301,confirmed_tracking_loss,shoulder_active,shoulder_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_loss_during_shoulder_active_left,tracking_loss_during_shoulder_active_left:clara:L0,clara,L0,302,recovery_guidance,shoulder_recovery_boundary,shoulder_fresh_attempt_ready,tracking-loss-v21;mpv2_shoulder_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,clara,,false,false,
tracking_loss_during_shoulder_active_left,tracking_loss_during_shoulder_active_left:clara:L100,clara,L100,303,confirmed_tracking_loss,shoulder_active,shoulder_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_loss_during_shoulder_active_left,tracking_loss_during_shoulder_active_left:clara:L100,clara,L100,304,recovery_guidance,shoulder_recovery_boundary,shoulder_fresh_attempt_ready,tracking-loss-v21;mpv2_shoulder_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,clara,,false,false,
tracking_loss_during_shoulder_active_left,tracking_loss_during_shoulder_active_left:clara:L250,clara,L250,305,confirmed_tracking_loss,shoulder_active,shoulder_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_loss_during_shoulder_active_left,tracking_loss_during_shoulder_active_left:clara:L250,clara,L250,306,recovery_guidance,shoulder_recovery_boundary,shoulder_fresh_attempt_ready,tracking-loss-v21;mpv2_shoulder_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,clara,,false,false,
tracking_loss_during_shoulder_active_left,tracking_loss_during_shoulder_active_left:marcus:L0,marcus,L0,307,confirmed_tracking_loss,shoulder_active,shoulder_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_loss_during_shoulder_active_left,tracking_loss_during_shoulder_active_left:marcus:L0,marcus,L0,308,recovery_guidance,shoulder_recovery_boundary,shoulder_fresh_attempt_ready,tracking-loss-v21;mpv2_shoulder_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,marcus,,false,false,
tracking_loss_during_shoulder_active_left,tracking_loss_during_shoulder_active_left:marcus:L100,marcus,L100,309,confirmed_tracking_loss,shoulder_active,shoulder_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_loss_during_shoulder_active_left,tracking_loss_during_shoulder_active_left:marcus:L100,marcus,L100,310,recovery_guidance,shoulder_recovery_boundary,shoulder_fresh_attempt_ready,tracking-loss-v21;mpv2_shoulder_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,marcus,,false,false,
tracking_loss_during_shoulder_active_left,tracking_loss_during_shoulder_active_left:marcus:L250,marcus,L250,311,confirmed_tracking_loss,shoulder_active,shoulder_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_loss_during_shoulder_active_left,tracking_loss_during_shoulder_active_left:marcus:L250,marcus,L250,312,recovery_guidance,shoulder_recovery_boundary,shoulder_fresh_attempt_ready,tracking-loss-v21;mpv2_shoulder_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,marcus,,false,false,
tracking_loss_during_shoulder_active_right,tracking_loss_during_shoulder_active_right:clara:L0,clara,L0,313,confirmed_tracking_loss,shoulder_active,shoulder_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_loss_during_shoulder_active_right,tracking_loss_during_shoulder_active_right:clara:L0,clara,L0,314,recovery_guidance,shoulder_recovery_boundary,shoulder_fresh_attempt_ready,tracking-loss-v21;mpv2_shoulder_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,clara,,false,false,
tracking_loss_during_shoulder_active_right,tracking_loss_during_shoulder_active_right:clara:L100,clara,L100,315,confirmed_tracking_loss,shoulder_active,shoulder_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_loss_during_shoulder_active_right,tracking_loss_during_shoulder_active_right:clara:L100,clara,L100,316,recovery_guidance,shoulder_recovery_boundary,shoulder_fresh_attempt_ready,tracking-loss-v21;mpv2_shoulder_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,clara,,false,false,
tracking_loss_during_shoulder_active_right,tracking_loss_during_shoulder_active_right:clara:L250,clara,L250,317,confirmed_tracking_loss,shoulder_active,shoulder_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,clara,,false,false,
tracking_loss_during_shoulder_active_right,tracking_loss_during_shoulder_active_right:clara:L250,clara,L250,318,recovery_guidance,shoulder_recovery_boundary,shoulder_fresh_attempt_ready,tracking-loss-v21;mpv2_shoulder_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,clara,,false,false,
tracking_loss_during_shoulder_active_right,tracking_loss_during_shoulder_active_right:marcus:L0,marcus,L0,319,confirmed_tracking_loss,shoulder_active,shoulder_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_loss_during_shoulder_active_right,tracking_loss_during_shoulder_active_right:marcus:L0,marcus,L0,320,recovery_guidance,shoulder_recovery_boundary,shoulder_fresh_attempt_ready,tracking-loss-v21;mpv2_shoulder_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,marcus,,false,false,
tracking_loss_during_shoulder_active_right,tracking_loss_during_shoulder_active_right:marcus:L100,marcus,L100,321,confirmed_tracking_loss,shoulder_active,shoulder_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
tracking_loss_during_shoulder_active_right,tracking_loss_during_shoulder_active_right:marcus:L100,marcus,L100,322,recovery_guidance,shoulder_recovery_boundary,shoulder_fresh_attempt_ready,tracking-loss-v21;mpv2_shoulder_tracking_retry;tracking-recovered-v21,single_recovery_sequence,recovery-1,false,true,marcus,,false,false,
tracking_loss_during_shoulder_active_right,tracking_loss_during_shoulder_active_right:marcus:L250,marcus,L250,323,confirmed_tracking_loss,shoulder_active,shoulder_recovery_boundary,tracking-loss-v21,partial_attempt_invalidated,recovery-1,true,false,marcus,,false,false,
