scenarioId,variantId,voiceId,latencyProfile,eventIndex,eventId,controllerStateBefore,controllerStateAfter,eventScheduledAtMs,cueKeys,outcome,measurementStartsAtMs,measurementEndsAtMs,goPlaybackStartAtMs,blockedByVoice,visibleRetry,staleAfterStateExit,notes
tracking_recovery_before_loss_cue_finishes,tracking_recovery_before_loss_cue_finishes:clara:L0:default,clara,L0,271,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
tracking_recovery_before_loss_cue_finishes,tracking_recovery_before_loss_cue_finishes:clara:L100:default,clara,L100,272,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
tracking_recovery_before_loss_cue_finishes,tracking_recovery_before_loss_cue_finishes:clara:L250:default,clara,L250,273,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
tracking_recovery_before_loss_cue_finishes,tracking_recovery_before_loss_cue_finishes:marcus:L0:default,marcus,L0,274,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
tracking_recovery_before_loss_cue_finishes,tracking_recovery_before_loss_cue_finishes:marcus:L100:default,marcus,L100,275,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
tracking_recovery_before_loss_cue_finishes,tracking_recovery_before_loss_cue_finishes:marcus:L250:default,marcus,L250,276,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
countdown_versus_operational_cue,countdown_versus_operational_cue:clara:L0:default,clara,L0,277,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
countdown_versus_operational_cue,countdown_versus_operational_cue:clara:L100:default,clara,L100,278,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
countdown_versus_operational_cue,countdown_versus_operational_cue:clara:L250:default,clara,L250,279,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
countdown_versus_operational_cue,countdown_versus_operational_cue:marcus:L0:default,marcus,L0,280,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
countdown_versus_operational_cue,countdown_versus_operational_cue:marcus:L100:default,marcus,L100,281,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
countdown_versus_operational_cue,countdown_versus_operational_cue:marcus:L250:default,marcus,L250,282,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L0:default,clara,L0,283,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L0:default,clara,L0,284,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L0:default,clara,L0,285,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L0:default,clara,L0,286,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L0:default,clara,L0,287,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L100:default,clara,L100,288,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L100:default,clara,L100,289,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L100:default,clara,L100,290,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L100:default,clara,L100,291,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L100:default,clara,L100,292,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L250:default,clara,L250,293,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L250:default,clara,L250,294,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L250:default,clara,L250,295,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L250:default,clara,L250,296,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:clara:L250:default,clara,L250,297,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L0:default,marcus,L0,298,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L0:default,marcus,L0,299,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L0:default,marcus,L0,300,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L0:default,marcus,L0,301,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L0:default,marcus,L0,302,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L100:default,marcus,L100,303,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L100:default,marcus,L100,304,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L100:default,marcus,L100,305,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L100:default,marcus,L100,306,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L100:default,marcus,L100,307,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L250:default,marcus,L250,308,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L250:default,marcus,L250,309,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L250:default,marcus,L250,310,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L250:default,marcus,L250,311,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
go_audible_onset_timing,go_audible_onset_timing:marcus:L250:default,marcus,L250,312,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
times_up_during_another_cue,times_up_during_another_cue:clara:L0:default,clara,L0,313,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
times_up_during_another_cue,times_up_during_another_cue:clara:L100:default,clara,L100,314,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
times_up_during_another_cue,times_up_during_another_cue:clara:L250:default,clara,L250,315,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
times_up_during_another_cue,times_up_during_another_cue:marcus:L0:default,marcus,L0,316,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
times_up_during_another_cue,times_up_during_another_cue:marcus:L100:default,marcus,L100,317,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
times_up_during_another_cue,times_up_during_another_cue:marcus:L250:default,marcus,L250,318,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
result_completion_transition_while_prior_cue_busy,result_completion_transition_while_prior_cue_busy:clara:L0:default,clara,L0,319,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
result_completion_transition_while_prior_cue_busy,result_completion_transition_while_prior_cue_busy:clara:L100:default,clara,L100,320,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
result_completion_transition_while_prior_cue_busy,result_completion_transition_while_prior_cue_busy:clara:L250:default,clara,L250,321,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
result_completion_transition_while_prior_cue_busy,result_completion_transition_while_prior_cue_busy:marcus:L0:default,marcus,L0,322,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
result_completion_transition_while_prior_cue_busy,result_completion_transition_while_prior_cue_busy:marcus:L100:default,marcus,L100,323,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
result_completion_transition_while_prior_cue_busy,result_completion_transition_while_prior_cue_busy:marcus:L250:default,marcus,L250,324,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:clara:L0:immediate,clara,L0,325,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:clara:L0:after_250ms,clara,L0,326,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:clara:L0:after_current_speech,clara,L0,327,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:clara:L100:immediate,clara,L100,328,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:clara:L100:after_250ms,clara,L100,329,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:clara:L100:after_current_speech,clara,L100,330,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:clara:L250:immediate,clara,L250,331,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:clara:L250:after_250ms,clara,L250,332,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:clara:L250:after_current_speech,clara,L250,333,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:marcus:L0:immediate,marcus,L0,334,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:marcus:L0:after_250ms,marcus,L0,335,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:marcus:L0:after_current_speech,marcus,L0,336,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:marcus:L100:immediate,marcus,L100,337,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:marcus:L100:after_250ms,marcus,L100,338,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:marcus:L100:after_current_speech,marcus,L100,339,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:marcus:L250:immediate,marcus,L250,340,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:marcus:L250:after_250ms,marcus,L250,341,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_intro,retry_during_intro:marcus:L250:after_current_speech,marcus,L250,342,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:immediate,clara,L0,343,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:immediate,clara,L0,344,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:immediate,clara,L0,345,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:immediate,clara,L0,346,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:immediate,clara,L0,347,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:after_250ms,clara,L0,348,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:after_250ms,clara,L0,349,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:after_250ms,clara,L0,350,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:after_250ms,clara,L0,351,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:after_250ms,clara,L0,352,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:after_current_speech,clara,L0,353,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:after_current_speech,clara,L0,354,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:after_current_speech,clara,L0,355,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:after_current_speech,clara,L0,356,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L0:after_current_speech,clara,L0,357,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:immediate,clara,L100,358,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:immediate,clara,L100,359,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:immediate,clara,L100,360,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:immediate,clara,L100,361,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:immediate,clara,L100,362,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:after_250ms,clara,L100,363,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:after_250ms,clara,L100,364,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:after_250ms,clara,L100,365,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:after_250ms,clara,L100,366,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:after_250ms,clara,L100,367,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:after_current_speech,clara,L100,368,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:after_current_speech,clara,L100,369,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:after_current_speech,clara,L100,370,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:after_current_speech,clara,L100,371,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L100:after_current_speech,clara,L100,372,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:immediate,clara,L250,373,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:immediate,clara,L250,374,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:immediate,clara,L250,375,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:immediate,clara,L250,376,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:immediate,clara,L250,377,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:after_250ms,clara,L250,378,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:after_250ms,clara,L250,379,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:after_250ms,clara,L250,380,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:after_250ms,clara,L250,381,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:after_250ms,clara,L250,382,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:after_current_speech,clara,L250,383,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:after_current_speech,clara,L250,384,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:after_current_speech,clara,L250,385,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:after_current_speech,clara,L250,386,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:clara:L250:after_current_speech,clara,L250,387,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:immediate,marcus,L0,388,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:immediate,marcus,L0,389,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:immediate,marcus,L0,390,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:immediate,marcus,L0,391,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:immediate,marcus,L0,392,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:after_250ms,marcus,L0,393,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:after_250ms,marcus,L0,394,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:after_250ms,marcus,L0,395,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:after_250ms,marcus,L0,396,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:after_250ms,marcus,L0,397,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:after_current_speech,marcus,L0,398,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:after_current_speech,marcus,L0,399,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:after_current_speech,marcus,L0,400,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:after_current_speech,marcus,L0,401,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L0:after_current_speech,marcus,L0,402,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:immediate,marcus,L100,403,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:immediate,marcus,L100,404,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:immediate,marcus,L100,405,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:immediate,marcus,L100,406,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:immediate,marcus,L100,407,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:after_250ms,marcus,L100,408,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:after_250ms,marcus,L100,409,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:after_250ms,marcus,L100,410,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:after_250ms,marcus,L100,411,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:after_250ms,marcus,L100,412,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:after_current_speech,marcus,L100,413,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:after_current_speech,marcus,L100,414,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:after_current_speech,marcus,L100,415,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:after_current_speech,marcus,L100,416,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L100:after_current_speech,marcus,L100,417,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
retry_during_chair_practice,retry_during_chair_practice:marcus:L250:immediate,marcus,L250,418,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
