jobId,logicalCueKey,physicalCueKey,voiceId,exactScript,outputPath,status,provider,model,providerVoiceId,fileSizeBytes,sha256,durationMs,sampleRateHz,channels,metadataWritten,manifestRegistered,verifyAudioCovered,errorCode,errorMessage,notes
voice-v21-001,checkup-balance-feet-together-v21,checkup-balance-feet-together-v21,clara,Feet together. Keep your eyes open and support within reach.,assets/audio/voice/clara/checkup-balance-feet-together-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,64409,ace10d61647d2e470be13c2232edfd3a3d45073ab79c58ed6b1e4191f166ef49,3947,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Existing generic cue omits eyes-open/support language.
voice-v21-101,ex-push-up-incline-first-v21,ex-push-up-incline-first-v21,clara,"Incline push-up. Hands on a stable counter or sturdy chair. Lower in with control, then press away.",assets/audio/voice/clara/ex-push-up-incline-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,124595,039f65e15879a57e24e81dfa29e7330156e8a09562b24ea8cf247e6aa0650312,7709,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-102,ex-push-up-incline-first-v21,ex-push-up-incline-first-v21,marcus,"Incline push-up. Hands on a stable counter or sturdy chair. Lower in with control, then press away.",assets/audio/voice/marcus/ex-push-up-incline-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,108713,4f64b9fb6ec91659dabdae7e68bd2850e6d2319f1718c58d3c8b94a6c0ecb9da,6734,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-103,ex-push-up-incline-next-v21,ex-push-up-incline-next-v21,clara,Incline push-up.,assets/audio/voice/clara/ex-push-up-incline-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,22613,d0462ecf9b2633518a5792c1aeea7b25c8657a4569c9d35702a9a93117b4ccac,1347,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-104,ex-push-up-incline-next-v21,ex-push-up-incline-next-v21,marcus,Incline push-up.,assets/audio/voice/marcus/ex-push-up-incline-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,22613,a0f88f0dd6552c34e2d803ca903b63f4672827245d5c93cc572df6c8ed810721,1347,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-105,ex-push-up-standard-first-v21,ex-push-up-standard-first-v21,clara,"Push-up. Start from the floor position. Lower with control, then press up.",assets/audio/voice/clara/ex-push-up-standard-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,89487,168e6cc0be62f66961d4c053fec4d59a874bcaf287091994ab8be5e490efb0c2,5526,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-106,ex-push-up-standard-first-v21,ex-push-up-standard-first-v21,marcus,"Push-up. Start from the floor position. Lower with control, then press up.",assets/audio/voice/marcus/ex-push-up-standard-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,71097,32abc384e5668cb9a7c3a05c6a2fe70e3893a0820c0c1649fa8bacb9a2a2c84f,4365,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-107,ex-push-up-standard-next-v21,ex-push-up-standard-next-v21,clara,Push-up.,assets/audio/voice/clara/ex-push-up-standard-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,15926,02450adfb3442a8aa2a1dcfe38544d3c99c49638d2bb3f9ede232d68a95bf37b,929,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-108,ex-push-up-standard-next-v21,ex-push-up-standard-next-v21,marcus,Push-up.,assets/audio/voice/marcus/ex-push-up-standard-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,14254,9562839cd3caf68bb7e85be83b1c233460c277a021e19880ce7ca755ab1b71cf,836,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-109,ex-push-up-wall-first-v21,ex-push-up-wall-first-v21,clara,"Wall push-up. Hands on the wall. Lower in with control, then press away.",assets/audio/voice/clara/ex-push-up-wall-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,84889,4aa34bdddd2adef0da485ab0fbb38d854eb89351dde82152672fac46e0203bd7,5248,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-110,ex-push-up-wall-first-v21,ex-push-up-wall-first-v21,marcus,"Wall push-up. Hands on the wall. Lower in with control, then press away.",assets/audio/voice/marcus/ex-push-up-wall-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,71097,4a6d24f3b44266a40ec135be3ffe5ca1d0486cb5e166d58b663e38d4881b8a16,4365,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-111,ex-push-up-wall-next-v21,ex-push-up-wall-next-v21,clara,Wall push-up.,assets/audio/voice/clara/ex-push-up-wall-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,20524,3b7fe5692f687914bbae6bdc5314c01c3b658d23bb47f4d809e776218df92ae7,1207,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-112,ex-push-up-wall-next-v21,ex-push-up-wall-next-v21,marcus,Wall push-up.,assets/audio/voice/marcus/ex-push-up-wall-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,18852,5a3cc0bc6b4f9ca1725dece6c09058b52b29ecff86dc5200a78b6d41d7dd5992,1115,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-113,ex-seated-band-row-first-v21,ex-seated-band-row-first-v21,clara,"Seated band row. Sit tall on a sturdy chair with the band anchored under both feet. Pull elbows back, then return slowly.",assets/audio/voice/clara/ex-seated-band-row-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,135462,8b0250f7642e886e802120cdc557c999888d286470b7863a208bc1a9956702e1,8406,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-114,ex-seated-band-row-first-v21,ex-seated-band-row-first-v21,marcus,"Seated band row. Sit tall on a sturdy chair with the band anchored under both feet. Pull elbows back, then return slowly.",assets/audio/voice/marcus/ex-seated-band-row-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,128775,e49ec318561591b644ecffef0e8cf6cc50d28ca4a20582c5573f92612f9842c1,7988,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-115,ex-seated-band-row-next-v21,ex-seated-band-row-next-v21,clara,Seated band row.,assets/audio/voice/clara/ex-seated-band-row-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,23449,fd4253b4c0db950900bb20a3add49fc7fba369ea1ea6203ac99eec5793917f0d,1393,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-116,ex-seated-band-row-next-v21,ex-seated-band-row-next-v21,marcus,Seated band row.,assets/audio/voice/marcus/ex-seated-band-row-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,21777,eb640e632cbbd0b2f3ebaf5d9d737ee13493da6de9ae8bcc932147436022de66,1300,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-117,ex-seated-hamstring-reach-first-v21,ex-seated-hamstring-reach-first-v21,clara,Seated hamstring reach. Sit tall at the chair edge.,assets/audio/voice/clara/ex-seated-hamstring-reach-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,56050,79337db81ec4ec0958ce91808ffdb28119051eeed65bf9502f51df01a1c63173,3437,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-118,ex-seated-hamstring-reach-first-v21,ex-seated-hamstring-reach-first-v21,marcus,Seated hamstring reach. Sit tall at the chair edge.,assets/audio/voice/marcus/ex-seated-hamstring-reach-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,50199,ae7b39b7b5ceb1e4fcf0cf14c689fd4ec6e0e2b22eaf89e233061ba10fc9322a,3065,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-119,ex-seated-hamstring-reach-next-v21,ex-seated-hamstring-reach-next-v21,clara,Seated hamstring reach.,assets/audio/voice/clara/ex-seated-hamstring-reach-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,24703,c6bf2d85ed2ee85a8fe02112af7839789a1a1548c595c7c4948357ca02bf0059,1486,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-120,ex-seated-hamstring-reach-next-v21,ex-seated-hamstring-reach-next-v21,marcus,Seated hamstring reach.,assets/audio/voice/marcus/ex-seated-hamstring-reach-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,22613,0b25685cea4d1353b1462cbe47b117131ef69b3131bf8fc60be91bb750b4f17b,1347,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-121,ex-squat-free-first-v21,ex-squat-free-first-v21,clara,"Squat. Feet about hip width. Lower as if to sit, then stand with control.",assets/audio/voice/clara/ex-squat-free-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,94084,965f2a61e79d507cdb16db60fbddb0eb79c093508f58d7678c659cfc7a60197f,5805,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-122,ex-squat-free-first-v21,ex-squat-free-first-v21,marcus,"Squat. Feet about hip width. Lower as if to sit, then stand with control.",assets/audio/voice/marcus/ex-squat-free-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,78202,2906c3be1d04379e4d0f8446295da67e27aad98d0ad769d77b9dc30f55504dd5,4830,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-123,ex-squat-free-next-v21,ex-squat-free-next-v21,clara,Squat.,assets/audio/voice/clara/ex-squat-free-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,15926,938b3c8c37e2053268ab322b86ffd89bca6b590b5dd97d6052a63b7a77de895e,929,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-124,ex-squat-free-next-v21,ex-squat-free-next-v21,marcus,Squat.,assets/audio/voice/marcus/ex-squat-free-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,12164,8f77f661750f8cd3d37dcfac01c13cb583997875f8fd43869a715ccedbfd541a,697,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-125,ex-squat-loaded-first-v21,ex-squat-loaded-first-v21,clara,"Loaded squat. Hold the load close to your chest. Lower into a squat, then stand with control.",assets/audio/voice/clara/ex-squat-loaded-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,107877,bd507ec4a197a936e870acd0172c4c7fe992b1f03ce2362d838db9da012288d3,6687,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-126,ex-squat-loaded-first-v21,ex-squat-loaded-first-v21,marcus,"Loaded squat. Hold the load close to your chest. Lower into a squat, then stand with control.",assets/audio/voice/marcus/ex-squat-loaded-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,107877,49e42574c1b4f2f0451986e41a263e6af694e87d592f85dcdd742dc04f658757,6687,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-127,ex-squat-loaded-next-v21,ex-squat-loaded-next-v21,clara,Loaded squat.,assets/audio/voice/clara/ex-squat-loaded-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,20524,88fcd09bffdabf4a2351de39e795de877d57f5af616a8b2ac35347883541c66f,1207,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-128,ex-squat-loaded-next-v21,ex-squat-loaded-next-v21,marcus,Loaded squat.,assets/audio/voice/marcus/ex-squat-loaded-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,19688,262ed70bd9090e93ca6481f62e93c0e23190774a68f4775472862e036aeaac61,1161,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-129,ex-squat-slow-eccentric-first-v21,ex-squat-slow-eccentric-first-v21,clara,"Slow-lower squat. Lower slowly, then stand with control.",assets/audio/voice/clara/ex-squat-slow-eccentric-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,70261,bcd62c2a9fa69d27d53830cef68b731f97da571cc532b2ebf57db13fb9972918,4319,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-130,ex-squat-slow-eccentric-first-v21,ex-squat-slow-eccentric-first-v21,marcus,"Slow-lower squat. Lower slowly, then stand with control.",assets/audio/voice/marcus/ex-squat-slow-eccentric-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,56886,6aed800b1838583fc7429541484e8dfc53e19bb885343e994e1dd589cc6584aa,3483,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-131,ex-squat-slow-eccentric-next-v21,ex-squat-slow-eccentric-next-v21,clara,Slow-lower squat.,assets/audio/voice/clara/ex-squat-slow-eccentric-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,24285,ff373c98861e62e68ed314852a33b438ce48d38187496cf6e2a37075a137340c,1440,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-132,ex-squat-slow-eccentric-next-v21,ex-squat-slow-eccentric-next-v21,marcus,Slow-lower squat.,assets/audio/voice/marcus/ex-squat-slow-eccentric-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,24703,afdc120ac35fa15afde95c57ad2e6fe3979ea7ee4e1e1fbea64789d6371e2237,1486,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-133,ex-squat-supported-first-v21,ex-squat-supported-first-v21,clara,"Supported squat. Stand near sturdy support. Lower as if to sit, then stand with control.",assets/audio/voice/clara/ex-squat-supported-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,107459,445f13da051739f1b53d0cee03c55005d80a1dfbd6eb4500de77638bd42c5da0,6641,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-134,ex-squat-supported-first-v21,ex-squat-supported-first-v21,marcus,"Supported squat. Stand near sturdy support. Lower as if to sit, then stand with control.",assets/audio/voice/marcus/ex-squat-supported-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,91577,c27a2bd29a1d54f7ea64b8350b8fe762e25b80b12765a0304adde0644dd02c62,5666,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-135,ex-squat-supported-next-v21,ex-squat-supported-next-v21,clara,Supported squat.,assets/audio/voice/clara/ex-squat-supported-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,22613,42009f4778b893a8e1fe7d2cf55ab509fcaee82bdd6e018ce3f3e3987b534415,1347,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-136,ex-squat-supported-next-v21,ex-squat-supported-next-v21,marcus,Supported squat.,assets/audio/voice/marcus/ex-squat-supported-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,20942,e29cc656660f58a215a4338ddf193d92ba543079657097b68f95a2a1c959bc01,1254,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-137,ex-standing-band-row-first-v21,ex-standing-band-row-first-v21,clara,"Standing band row. Face the secure door anchor in a stable stance. Pull elbows back, then return slowly.",assets/audio/voice/clara/ex-standing-band-row-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,124595,35b310de63caa7698a7c2e6d2cee41b532aa6b7e7e81e03c91c7ee8de4e44b06,7709,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-138,ex-standing-band-row-first-v21,ex-standing-band-row-first-v21,marcus,"Standing band row. Face the secure door anchor in a stable stance. Pull elbows back, then return slowly.",assets/audio/voice/marcus/ex-standing-band-row-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,123759,e91c767fddc39d3ff170122b0ea7cb720aa017160a54c06554e9698b930c8548,7663,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-139,ex-standing-band-row-next-v21,ex-standing-band-row-next-v21,clara,Standing band row.,assets/audio/voice/clara/ex-standing-band-row-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,26375,6c7958500caeb1253befb1e741f7e20063c09522be6eec841c5700a4fbfea5ad,1579,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-140,ex-standing-band-row-next-v21,ex-standing-band-row-next-v21,marcus,Standing band row.,assets/audio/voice/marcus/ex-standing-band-row-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,20942,1e85812ac7cf2b3b3f841688d56fdb696b9a368b7a4937720c210238485d217f,1254,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-141,ex-step-up-first-v21,ex-step-up-first-v21,clara,Step-up. Use the lowest stable step with support nearby. Return both feet to the floor after each rep.,assets/audio/voice/clara/ex-step-up-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,115400,1574a6f68a776ea0b71a1275802f14a3d19ddef4c0be911b115cb7ed37b81cd2,7152,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-142,ex-step-up-first-v21,ex-step-up-first-v21,marcus,Step-up. Use the lowest stable step with support nearby. Return both feet to the floor after each rep.,assets/audio/voice/marcus/ex-step-up-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,114564,808088414cfa1aa7f0772318a25f49ab33eb12fb9894cc744aaa9fc346d2f07b,7105,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-143,ex-step-up-next-v21,ex-step-up-next-v21,clara,Step-up. Return both feet to the floor after each rep.,assets/audio/voice/clara/ex-step-up-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,56050,51f72204d6898dd008c7e594e281361d2480c21e5424aaf6b373b978606c4ee9,3437,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-144,ex-step-up-next-v21,ex-step-up-next-v21,marcus,Step-up. Return both feet to the floor after each rep.,assets/audio/voice/marcus/ex-step-up-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,53960,527f65934cea488221fd17dfcc399ba471b51e8f4a64e72b48886ceee5702693,3297,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-145,ex-sts-cushion-first-v21,ex-sts-cushion-first-v21,clara,"Cushion sit-to-stand. Sit tall on the cushion, feet flat. Stand fully, then sit with control.",assets/audio/voice/clara/ex-sts-cushion-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,113311,eab408b8e9f5535d058a6cd35e374440ec464a3b6d6039047036c6f384a834a3,7012,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-146,ex-sts-cushion-first-v21,ex-sts-cushion-first-v21,marcus,"Cushion sit-to-stand. Sit tall on the cushion, feet flat. Stand fully, then sit with control.",assets/audio/voice/marcus/ex-sts-cushion-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,108713,dfd445c3603344925eb7f8b29ea17733194daaca3ffa1f6ab6a65e6513e2cdd0,6734,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-147,ex-sts-cushion-next-v21,ex-sts-cushion-next-v21,clara,Cushion sit-to-stand.,assets/audio/voice/clara/ex-sts-cushion-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,24285,c2468627915e1b44340d06fcc8a737e8f7c85a4a45ed90e1a64adbf2fe5dd35d,1440,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-148,ex-sts-cushion-next-v21,ex-sts-cushion-next-v21,marcus,Cushion sit-to-stand.,assets/audio/voice/marcus/ex-sts-cushion-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,23449,d7c66e3161e893dd2baa3c5a8a9c6a45445aea23112bc2f55f4ae260c42fcb7b,1393,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-149,ex-sts-power-first-v21,ex-sts-power-first-v21,clara,"Power sit-to-stand. Sit tall, drive up briskly to standing, then sit with control.",assets/audio/voice/clara/ex-sts-power-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,95338,2bc75707ab7d7230c255e17f081639d7c372f209fcc9430aff44b866906a5e37,5898,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-150,ex-sts-power-first-v21,ex-sts-power-first-v21,marcus,"Power sit-to-stand. Sit tall, drive up briskly to standing, then sit with control.",assets/audio/voice/marcus/ex-sts-power-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,80710,3cb2f8f34e771c769e17f5e9b569999d1b9cba663af3dea908643d2fb16f49a6,4969,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
