queueId,reviewGroup,priority,voiceId,logicalCueKey,physicalCueKey,path,durationMs,script,reason,approvalStatus,notes
post-v21-listen-0174,generated_new_pair,P2,marcus,ex-neck-rotation-first-v21,ex-neck-rotation-first-v21,assets/audio/voice/marcus/ex-neck-rotation-first-v21.mp3,6223,"Neck rotations. Face the phone, sit or stand tall, and slowly look over one shoulder, then the other.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0175,generated_new_pair,P2,clara,ex-neck-rotation-next-v21,ex-neck-rotation-next-v21,assets/audio/voice/clara/ex-neck-rotation-next-v21.mp3,1440,Neck rotations.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0176,generated_new_pair,P2,marcus,ex-neck-rotation-next-v21,ex-neck-rotation-next-v21,assets/audio/voice/marcus/ex-neck-rotation-next-v21.mp3,1347,Neck rotations.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0177,generated_new_pair,P2,clara,ex-overhead-press-band-first-v21,ex-overhead-press-band-first-v21,assets/audio/voice/clara/ex-overhead-press-band-first-v21.mp3,6409,"Band overhead press. Stand tall with light band tension. Press overhead, then return slowly.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0178,generated_new_pair,P2,marcus,ex-overhead-press-band-first-v21,ex-overhead-press-band-first-v21,assets/audio/voice/marcus/ex-overhead-press-band-first-v21.mp3,6223,"Band overhead press. Stand tall with light band tension. Press overhead, then return slowly.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0179,generated_new_pair,P2,clara,ex-overhead-press-band-next-v21,ex-overhead-press-band-next-v21,assets/audio/voice/clara/ex-overhead-press-band-next-v21.mp3,1533,Band overhead press.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0180,generated_new_pair,P2,marcus,ex-overhead-press-band-next-v21,ex-overhead-press-band-next-v21,assets/audio/voice/marcus/ex-overhead-press-band-next-v21.mp3,1440,Band overhead press.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0181,generated_new_pair,P2,clara,ex-overhead-reach-first-v21,ex-overhead-reach-first-v21,assets/audio/voice/clara/ex-overhead-reach-first-v21.mp3,5898,"Overhead reach. Stand tall. Reach both arms overhead as far as comfortable, then lower.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0182,generated_new_pair,P2,marcus,ex-overhead-reach-first-v21,ex-overhead-reach-first-v21,assets/audio/voice/marcus/ex-overhead-reach-first-v21.mp3,5108,"Overhead reach. Stand tall. Reach both arms overhead as far as comfortable, then lower.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0183,generated_new_pair,P2,clara,ex-overhead-reach-next-v21,ex-overhead-reach-next-v21,assets/audio/voice/clara/ex-overhead-reach-next-v21.mp3,1300,Overhead reach.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0184,generated_new_pair,P2,marcus,ex-overhead-reach-next-v21,ex-overhead-reach-next-v21,assets/audio/voice/marcus/ex-overhead-reach-next-v21.mp3,1115,Overhead reach.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0185,generated_new_pair,P2,clara,ex-push-up-incline-first-v21,ex-push-up-incline-first-v21,assets/audio/voice/clara/ex-push-up-incline-first-v21.mp3,7430,"Incline push-up. Hands on a stable counter or sturdy chair. Lower in with control, then press away.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0186,generated_new_pair,P2,marcus,ex-push-up-incline-first-v21,ex-push-up-incline-first-v21,assets/audio/voice/marcus/ex-push-up-incline-first-v21.mp3,6780,"Incline push-up. Hands on a stable counter or sturdy chair. Lower in with control, then press away.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0187,generated_new_pair,P2,clara,ex-push-up-incline-next-v21,ex-push-up-incline-next-v21,assets/audio/voice/clara/ex-push-up-incline-next-v21.mp3,1393,Incline push-up.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0188,generated_new_pair,P2,marcus,ex-push-up-incline-next-v21,ex-push-up-incline-next-v21,assets/audio/voice/marcus/ex-push-up-incline-next-v21.mp3,1161,Incline push-up.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0189,generated_new_pair,P2,clara,ex-push-up-standard-first-v21,ex-push-up-standard-first-v21,assets/audio/voice/clara/ex-push-up-standard-first-v21.mp3,5480,"Push-up. Start from the floor position. Lower with control, then press up.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0190,generated_new_pair,P2,marcus,ex-push-up-standard-first-v21,ex-push-up-standard-first-v21,assets/audio/voice/marcus/ex-push-up-standard-first-v21.mp3,5016,"Push-up. Start from the floor position. Lower with control, then press up.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0191,generated_new_pair,P2,clara,ex-push-up-standard-next-v21,ex-push-up-standard-next-v21,assets/audio/voice/clara/ex-push-up-standard-next-v21.mp3,929,Push-up.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0192,generated_new_pair,P2,marcus,ex-push-up-standard-next-v21,ex-push-up-standard-next-v21,assets/audio/voice/marcus/ex-push-up-standard-next-v21.mp3,929,Push-up.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0193,generated_new_pair,P2,clara,ex-push-up-wall-first-v21,ex-push-up-wall-first-v21,assets/audio/voice/clara/ex-push-up-wall-first-v21.mp3,5387,"Wall push-up. Hands on the wall. Lower in with control, then press away.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0194,generated_new_pair,P2,marcus,ex-push-up-wall-first-v21,ex-push-up-wall-first-v21,assets/audio/voice/marcus/ex-push-up-wall-first-v21.mp3,4412,"Wall push-up. Hands on the wall. Lower in with control, then press away.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0195,generated_new_pair,P2,clara,ex-push-up-wall-next-v21,ex-push-up-wall-next-v21,assets/audio/voice/clara/ex-push-up-wall-next-v21.mp3,1207,Wall push-up.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0196,generated_new_pair,P2,marcus,ex-push-up-wall-next-v21,ex-push-up-wall-next-v21,assets/audio/voice/marcus/ex-push-up-wall-next-v21.mp3,1022,Wall push-up.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0197,generated_new_pair,P2,clara,ex-seated-band-row-first-v21,ex-seated-band-row-first-v21,assets/audio/voice/clara/ex-seated-band-row-first-v21.mp3,8824,"Seated band row. Sit tall on a sturdy chair with the band anchored under both feet. Pull elbows back, then return slowly.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0198,generated_new_pair,P2,marcus,ex-seated-band-row-first-v21,ex-seated-band-row-first-v21,assets/audio/voice/marcus/ex-seated-band-row-first-v21.mp3,8406,"Seated band row. Sit tall on a sturdy chair with the band anchored under both feet. Pull elbows back, then return slowly.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0199,generated_new_pair,P2,clara,ex-seated-band-row-next-v21,ex-seated-band-row-next-v21,assets/audio/voice/clara/ex-seated-band-row-next-v21.mp3,1347,Seated band row.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0200,generated_new_pair,P2,marcus,ex-seated-band-row-next-v21,ex-seated-band-row-next-v21,assets/audio/voice/marcus/ex-seated-band-row-next-v21.mp3,1347,Seated band row.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0201,generated_new_pair,P2,clara,ex-seated-hamstring-reach-first-v21,ex-seated-hamstring-reach-first-v21,assets/audio/voice/clara/ex-seated-hamstring-reach-first-v21.mp3,3437,Seated hamstring reach. Sit tall at the chair edge.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0202,generated_new_pair,P2,marcus,ex-seated-hamstring-reach-first-v21,ex-seated-hamstring-reach-first-v21,assets/audio/voice/marcus/ex-seated-hamstring-reach-first-v21.mp3,3065,Seated hamstring reach. Sit tall at the chair edge.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0203,generated_new_pair,P2,clara,ex-seated-hamstring-reach-next-v21,ex-seated-hamstring-reach-next-v21,assets/audio/voice/clara/ex-seated-hamstring-reach-next-v21.mp3,1672,Seated hamstring reach.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0204,generated_new_pair,P2,marcus,ex-seated-hamstring-reach-next-v21,ex-seated-hamstring-reach-next-v21,assets/audio/voice/marcus/ex-seated-hamstring-reach-next-v21.mp3,1393,Seated hamstring reach.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0205,generated_new_pair,P2,clara,ex-squat-free-first-v21,ex-squat-free-first-v21,assets/audio/voice/clara/ex-squat-free-first-v21.mp3,5898,"Squat. Feet about hip width. Lower as if to sit, then stand with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0206,generated_new_pair,P2,marcus,ex-squat-free-first-v21,ex-squat-free-first-v21,assets/audio/voice/marcus/ex-squat-free-first-v21.mp3,5526,"Squat. Feet about hip width. Lower as if to sit, then stand with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0207,generated_new_pair,P2,clara,ex-squat-free-next-v21,ex-squat-free-next-v21,assets/audio/voice/clara/ex-squat-free-next-v21.mp3,882,Squat.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0208,generated_new_pair,P2,marcus,ex-squat-free-next-v21,ex-squat-free-next-v21,assets/audio/voice/marcus/ex-squat-free-next-v21.mp3,836,Squat.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0209,generated_new_pair,P2,clara,ex-squat-loaded-first-v21,ex-squat-loaded-first-v21,assets/audio/voice/clara/ex-squat-loaded-first-v21.mp3,6362,"Loaded squat. Hold the load close to your chest. Lower into a squat, then stand with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0210,generated_new_pair,P2,marcus,ex-squat-loaded-first-v21,ex-squat-loaded-first-v21,assets/audio/voice/marcus/ex-squat-loaded-first-v21.mp3,6362,"Loaded squat. Hold the load close to your chest. Lower into a squat, then stand with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0211,generated_new_pair,P2,clara,ex-squat-loaded-next-v21,ex-squat-loaded-next-v21,assets/audio/voice/clara/ex-squat-loaded-next-v21.mp3,1300,Loaded squat.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0212,generated_new_pair,P2,marcus,ex-squat-loaded-next-v21,ex-squat-loaded-next-v21,assets/audio/voice/marcus/ex-squat-loaded-next-v21.mp3,1207,Loaded squat.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0213,generated_new_pair,P2,clara,ex-squat-slow-eccentric-first-v21,ex-squat-slow-eccentric-first-v21,assets/audio/voice/clara/ex-squat-slow-eccentric-first-v21.mp3,3947,"Slow-lower squat. Lower slowly, then stand with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0214,generated_new_pair,P2,marcus,ex-squat-slow-eccentric-first-v21,ex-squat-slow-eccentric-first-v21,assets/audio/voice/marcus/ex-squat-slow-eccentric-first-v21.mp3,3808,"Slow-lower squat. Lower slowly, then stand with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0215,generated_new_pair,P2,clara,ex-squat-slow-eccentric-next-v21,ex-squat-slow-eccentric-next-v21,assets/audio/voice/clara/ex-squat-slow-eccentric-next-v21.mp3,1486,Slow-lower squat.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0216,generated_new_pair,P2,marcus,ex-squat-slow-eccentric-next-v21,ex-squat-slow-eccentric-next-v21,assets/audio/voice/marcus/ex-squat-slow-eccentric-next-v21.mp3,1347,Slow-lower squat.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0217,generated_new_pair,P2,clara,ex-squat-supported-first-v21,ex-squat-supported-first-v21,assets/audio/voice/clara/ex-squat-supported-first-v21.mp3,6409,"Supported squat. Stand near sturdy support. Lower as if to sit, then stand with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0218,generated_new_pair,P2,marcus,ex-squat-supported-first-v21,ex-squat-supported-first-v21,assets/audio/voice/marcus/ex-squat-supported-first-v21.mp3,5898,"Supported squat. Stand near sturdy support. Lower as if to sit, then stand with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0219,generated_new_pair,P2,clara,ex-squat-supported-next-v21,ex-squat-supported-next-v21,assets/audio/voice/clara/ex-squat-supported-next-v21.mp3,1347,Supported squat.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0220,generated_new_pair,P2,marcus,ex-squat-supported-next-v21,ex-squat-supported-next-v21,assets/audio/voice/marcus/ex-squat-supported-next-v21.mp3,1207,Supported squat.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0221,generated_new_pair,P2,clara,ex-standing-band-row-first-v21,ex-standing-band-row-first-v21,assets/audio/voice/clara/ex-standing-band-row-first-v21.mp3,7663,"Standing band row. Face the secure door anchor in a stable stance. Pull elbows back, then return slowly.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0222,generated_new_pair,P2,marcus,ex-standing-band-row-first-v21,ex-standing-band-row-first-v21,assets/audio/voice/marcus/ex-standing-band-row-first-v21.mp3,7895,"Standing band row. Face the secure door anchor in a stable stance. Pull elbows back, then return slowly.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0223,generated_new_pair,P2,clara,ex-standing-band-row-next-v21,ex-standing-band-row-next-v21,assets/audio/voice/clara/ex-standing-band-row-next-v21.mp3,1486,Standing band row.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0224,generated_new_pair,P2,marcus,ex-standing-band-row-next-v21,ex-standing-band-row-next-v21,assets/audio/voice/marcus/ex-standing-band-row-next-v21.mp3,1300,Standing band row.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0225,generated_new_pair,P2,clara,ex-step-up-first-v21,ex-step-up-first-v21,assets/audio/voice/clara/ex-step-up-first-v21.mp3,7477,Step-up. Use the lowest stable step with support nearby. Return both feet to the floor after each rep.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0226,generated_new_pair,P2,marcus,ex-step-up-first-v21,ex-step-up-first-v21,assets/audio/voice/marcus/ex-step-up-first-v21.mp3,7245,Step-up. Use the lowest stable step with support nearby. Return both feet to the floor after each rep.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0227,generated_new_pair,P2,clara,ex-step-up-next-v21,ex-step-up-next-v21,assets/audio/voice/clara/ex-step-up-next-v21.mp3,3483,Step-up. Return both feet to the floor after each rep.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0228,generated_new_pair,P2,marcus,ex-step-up-next-v21,ex-step-up-next-v21,assets/audio/voice/marcus/ex-step-up-next-v21.mp3,3251,Step-up. Return both feet to the floor after each rep.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0229,generated_new_pair,P2,clara,ex-sts-cushion-first-v21,ex-sts-cushion-first-v21,assets/audio/voice/clara/ex-sts-cushion-first-v21.mp3,7291,"Cushion sit-to-stand. Sit tall on the cushion, feet flat. Stand fully, then sit with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0230,generated_new_pair,P2,marcus,ex-sts-cushion-first-v21,ex-sts-cushion-first-v21,assets/audio/voice/marcus/ex-sts-cushion-first-v21.mp3,7338,"Cushion sit-to-stand. Sit tall on the cushion, feet flat. Stand fully, then sit with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0231,generated_new_pair,P2,clara,ex-sts-cushion-next-v21,ex-sts-cushion-next-v21,assets/audio/voice/clara/ex-sts-cushion-next-v21.mp3,1486,Cushion sit-to-stand.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0232,generated_new_pair,P2,marcus,ex-sts-cushion-next-v21,ex-sts-cushion-next-v21,assets/audio/voice/marcus/ex-sts-cushion-next-v21.mp3,1347,Cushion sit-to-stand.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0233,generated_new_pair,P2,clara,ex-sts-power-first-v21,ex-sts-power-first-v21,assets/audio/voice/clara/ex-sts-power-first-v21.mp3,6084,"Power sit-to-stand. Sit tall, drive up briskly to standing, then sit with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0234,generated_new_pair,P2,marcus,ex-sts-power-first-v21,ex-sts-power-first-v21,assets/audio/voice/marcus/ex-sts-power-first-v21.mp3,4969,"Power sit-to-stand. Sit tall, drive up briskly to standing, then sit with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0235,generated_new_pair,P2,clara,ex-sts-power-next-v21,ex-sts-power-next-v21,assets/audio/voice/clara/ex-sts-power-next-v21.mp3,1440,Power sit-to-stand.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0236,generated_new_pair,P2,marcus,ex-sts-power-next-v21,ex-sts-power-next-v21,assets/audio/voice/marcus/ex-sts-power-next-v21.mp3,1347,Power sit-to-stand.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0237,generated_new_pair,P2,clara,ex-sts-slow-eccentric-first-v21,ex-sts-slow-eccentric-first-v21,assets/audio/voice/clara/ex-sts-slow-eccentric-first-v21.mp3,6548,"Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0238,generated_new_pair,P2,marcus,ex-sts-slow-eccentric-first-v21,ex-sts-slow-eccentric-first-v21,assets/audio/voice/marcus/ex-sts-slow-eccentric-first-v21.mp3,6827,"Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0239,generated_new_pair,P2,clara,ex-sts-slow-eccentric-next-v21,ex-sts-slow-eccentric-next-v21,assets/audio/voice/clara/ex-sts-slow-eccentric-next-v21.mp3,1625,Slow-lower sit-to-stand.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0240,generated_new_pair,P2,marcus,ex-sts-slow-eccentric-next-v21,ex-sts-slow-eccentric-next-v21,assets/audio/voice/marcus/ex-sts-slow-eccentric-next-v21.mp3,1533,Slow-lower sit-to-stand.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0241,generated_new_pair,P2,clara,ex-sts-standard-first-v21,ex-sts-standard-first-v21,assets/audio/voice/clara/ex-sts-standard-first-v21.mp3,7941,"Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0242,generated_new_pair,P2,marcus,ex-sts-standard-first-v21,ex-sts-standard-first-v21,assets/audio/voice/marcus/ex-sts-standard-first-v21.mp3,7895,"Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0243,generated_new_pair,P2,clara,ex-sts-standard-next-v21,ex-sts-standard-next-v21,assets/audio/voice/clara/ex-sts-standard-next-v21.mp3,1207,Sit-to-stand.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0244,generated_new_pair,P2,marcus,ex-sts-standard-next-v21,ex-sts-standard-next-v21,assets/audio/voice/marcus/ex-sts-standard-next-v21.mp3,1207,Sit-to-stand.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0245,generated_new_pair,P2,clara,ex-supported-hip-flexor-stretch-first-v21,ex-supported-hip-flexor-stretch-first-v21,assets/audio/voice/clara/ex-supported-hip-flexor-stretch-first-v21.mp3,3622,Supported hip-flexor stretch. Keep fingertips near support.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0246,generated_new_pair,P2,marcus,ex-supported-hip-flexor-stretch-first-v21,ex-supported-hip-flexor-stretch-first-v21,assets/audio/voice/marcus/ex-supported-hip-flexor-stretch-first-v21.mp3,3483,Supported hip-flexor stretch. Keep fingertips near support.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0247,generated_new_pair,P2,clara,ex-supported-hip-flexor-stretch-next-v21,ex-supported-hip-flexor-stretch-next-v21,assets/audio/voice/clara/ex-supported-hip-flexor-stretch-next-v21.mp3,1765,Supported hip-flexor stretch.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0248,generated_new_pair,P2,marcus,ex-supported-hip-flexor-stretch-next-v21,ex-supported-hip-flexor-stretch-next-v21,assets/audio/voice/marcus/ex-supported-hip-flexor-stretch-next-v21.mp3,1625,Supported hip-flexor stretch.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0249,generated_new_pair,P2,clara,ex-supported-side-step-first-v21,ex-supported-side-step-first-v21,assets/audio/voice/clara/ex-supported-side-step-first-v21.mp3,7755,"Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0250,generated_new_pair,P2,marcus,ex-supported-side-step-first-v21,ex-supported-side-step-first-v21,assets/audio/voice/marcus/ex-supported-side-step-first-v21.mp3,6502,"Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0251,generated_new_pair,P2,clara,ex-supported-side-step-next-v21,ex-supported-side-step-next-v21,assets/audio/voice/clara/ex-supported-side-step-next-v21.mp3,1533,Supported side step.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0252,generated_new_pair,P2,marcus,ex-supported-side-step-next-v21,ex-supported-side-step-next-v21,assets/audio/voice/marcus/ex-supported-side-step-next-v21.mp3,1440,Supported side step.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0253,generated_new_pair,P2,clara,ex-thoracic-rotation-first-v21,ex-thoracic-rotation-first-v21,assets/audio/voice/clara/ex-thoracic-rotation-first-v21.mp3,8266,"Thoracic rotation. Sit or stand tall with arms crossed. Rotate one way, return to center, then rotate the other way.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0254,generated_new_pair,P2,marcus,ex-thoracic-rotation-first-v21,ex-thoracic-rotation-first-v21,assets/audio/voice/marcus/ex-thoracic-rotation-first-v21.mp3,7245,"Thoracic rotation. Sit or stand tall with arms crossed. Rotate one way, return to center, then rotate the other way.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0255,generated_new_pair,P2,clara,ex-thoracic-rotation-next-v21,ex-thoracic-rotation-next-v21,assets/audio/voice/clara/ex-thoracic-rotation-next-v21.mp3,1533,Thoracic rotation.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0256,generated_new_pair,P2,marcus,ex-thoracic-rotation-next-v21,ex-thoracic-rotation-next-v21,assets/audio/voice/marcus/ex-thoracic-rotation-next-v21.mp3,1440,Thoracic rotation.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0257,generated_new_pair,P2,clara,ex-toe-raise-supported-first-v21,ex-toe-raise-supported-first-v21,assets/audio/voice/clara/ex-toe-raise-supported-first-v21.mp3,5387,"Supported toe raise. Keep heels down, lift the front of your feet, then lower slowly.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
