queueId,reviewGroup,priority,voiceId,logicalCueKey,physicalCueKey,path,durationMs,script,reuseDecision,approvalStatus,notes
listen-213,training_generated,P3,clara,safe-session-start-v21,safe-session-start-v21,assets/audio/voice/clara/safe-session-start-v21.mp3,5201,"Clear the space around you. Stop for sharp pain, dizziness, or feeling unwell.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-214,training_generated,P3,marcus,safe-session-start-v21,safe-session-start-v21,assets/audio/voice/marcus/safe-session-start-v21.mp3,4969,"Clear the space around you. Stop for sharp pain, dizziness, or feeling unwell.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-215,training_generated,P3,clara,session-complete-v21,session-complete-v21,assets/audio/voice/clara/session-complete-v21.mp3,1347,Session complete.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-216,training_generated,P3,marcus,session-complete-v21,session-complete-v21,assets/audio/voice/marcus/session-complete-v21.mp3,1207,Session complete.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-217,training_generated,P3,clara,set-complete-v21,set-complete-v21,assets/audio/voice/clara/set-complete-v21.mp3,1207,Set complete.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-218,training_generated,P3,marcus,set-complete-v21,set-complete-v21,assets/audio/voice/marcus/set-complete-v21.mp3,1115,Set complete.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-219,training_generated,P3,clara,setup-back-v21,setup-back-v21,assets/audio/voice/clara/setup-back-v21.mp3,1579,Move a little farther back.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-220,training_generated,P3,marcus,setup-back-v21,setup-back-v21,assets/audio/voice/marcus/setup-back-v21.mp3,1440,Move a little farther back.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-221,training_generated,P3,clara,setup-center-v21,setup-center-v21,assets/audio/voice/clara/setup-center-v21.mp3,1718,Move to the centre of the view.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-222,training_generated,P3,marcus,setup-center-v21,setup-center-v21,assets/audio/voice/marcus/setup-center-v21.mp3,1672,Move to the centre of the view.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-223,training_generated,P3,clara,setup-clearer-view-v21,setup-clearer-view-v21,assets/audio/voice/clara/setup-clearer-view-v21.mp3,3669,I need a clearer view. Make sure your whole body is visible.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-224,training_generated,P3,marcus,setup-clearer-view-v21,setup-clearer-view-v21,assets/audio/voice/marcus/setup-clearer-view-v21.mp3,3297,I need a clearer view. Make sure your whole body is visible.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-225,training_generated,P3,clara,setup-closer-v21,setup-closer-v21,assets/audio/voice/clara/setup-closer-v21.mp3,1393,Move a little closer.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-226,training_generated,P3,marcus,setup-closer-v21,setup-closer-v21,assets/audio/voice/marcus/setup-closer-v21.mp3,1393,Move a little closer.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-227,training_generated,P3,clara,setup-enter-view-v21,setup-enter-view-v21,assets/audio/voice/clara/setup-enter-view-v21.mp3,2694,Step into view so your whole body is visible.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-228,training_generated,P3,marcus,setup-enter-view-v21,setup-enter-view-v21,assets/audio/voice/marcus/setup-enter-view-v21.mp3,2415,Step into view so your whole body is visible.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-229,training_generated,P3,clara,setup-hold-still-v21,setup-hold-still-v21,assets/audio/voice/clara/setup-hold-still-v21.mp3,1672,Hold still for a moment.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-230,training_generated,P3,marcus,setup-hold-still-v21,setup-hold-still-v21,assets/audio/voice/marcus/setup-hold-still-v21.mp3,1300,Hold still for a moment.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-231,training_generated,P3,clara,setup-light-v21,setup-light-v21,assets/audio/voice/clara/setup-light-v21.mp3,1718,Please turn on the main light.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-232,training_generated,P3,marcus,setup-light-v21,setup-light-v21,assets/audio/voice/marcus/setup-light-v21.mp3,1486,Please turn on the main light.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-233,training_generated,P3,clara,side-calf-left-back-v21,side-calf-left-back-v21,assets/audio/voice/clara/side-calf-left-back-v21.mp3,2368,"Step your left leg back, heel down.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-234,training_generated,P3,marcus,side-calf-left-back-v21,side-calf-left-back-v21,assets/audio/voice/marcus/side-calf-left-back-v21.mp3,2229,"Step your left leg back, heel down.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-235,training_generated,P3,clara,side-calf-right-back-v21,side-calf-right-back-v21,assets/audio/voice/clara/side-calf-right-back-v21.mp3,2461,"Step your right leg back, heel down.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-236,training_generated,P3,marcus,side-calf-right-back-v21,side-calf-right-back-v21,assets/audio/voice/marcus/side-calf-right-back-v21.mp3,2368,"Step your right leg back, heel down.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-237,training_generated,P3,clara,side-hamstring-left-extended-v21,side-hamstring-left-extended-v21,assets/audio/voice/clara/side-hamstring-left-extended-v21.mp3,2461,"Extend your left leg, heel on the floor.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-238,training_generated,P3,marcus,side-hamstring-left-extended-v21,side-hamstring-left-extended-v21,assets/audio/voice/marcus/side-hamstring-left-extended-v21.mp3,2461,"Extend your left leg, heel on the floor.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-239,training_generated,P3,clara,side-hamstring-right-extended-v21,side-hamstring-right-extended-v21,assets/audio/voice/clara/side-hamstring-right-extended-v21.mp3,2461,"Extend your right leg, heel on the floor.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-240,training_generated,P3,marcus,side-hamstring-right-extended-v21,side-hamstring-right-extended-v21,assets/audio/voice/marcus/side-hamstring-right-extended-v21.mp3,2276,"Extend your right leg, heel on the floor.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-241,training_generated,P3,clara,side-hip-flexor-left-back-v21,side-hip-flexor-left-back-v21,assets/audio/voice/clara/side-hip-flexor-left-back-v21.mp3,3390,Step your right foot forward so your left hip side stretches.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-242,training_generated,P3,marcus,side-hip-flexor-left-back-v21,side-hip-flexor-left-back-v21,assets/audio/voice/marcus/side-hip-flexor-left-back-v21.mp3,3251,Step your right foot forward so your left hip side stretches.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-243,training_generated,P3,clara,side-hip-flexor-right-back-v21,side-hip-flexor-right-back-v21,assets/audio/voice/clara/side-hip-flexor-right-back-v21.mp3,3715,Step your left foot forward so your right hip side stretches.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-244,training_generated,P3,marcus,side-hip-flexor-right-back-v21,side-hip-flexor-right-back-v21,assets/audio/voice/marcus/side-hip-flexor-right-back-v21.mp3,3204,Step your left foot forward so your right hip side stretches.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-245,training_generated,P3,clara,side-single-leg-left-v21,side-single-leg-left-v21,assets/audio/voice/clara/side-single-leg-left-v21.mp3,3529,Start on your left leg. Lift your right foot slightly.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-246,training_generated,P3,marcus,side-single-leg-left-v21,side-single-leg-left-v21,assets/audio/voice/marcus/side-single-leg-left-v21.mp3,3111,Start on your left leg. Lift your right foot slightly.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-247,training_generated,P3,clara,side-single-leg-right-v21,side-single-leg-right-v21,assets/audio/voice/clara/side-single-leg-right-v21.mp3,3576,Start on your right leg. Lift your left foot slightly.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-248,training_generated,P3,marcus,side-single-leg-right-v21,side-single-leg-right-v21,assets/audio/voice/marcus/side-single-leg-right-v21.mp3,3019,Start on your right leg. Lift your left foot slightly.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-249,training_generated,P3,clara,side-split-squat-left-forward-v21,side-split-squat-left-forward-v21,assets/audio/voice/clara/side-split-squat-left-forward-v21.mp3,2508,"Left foot forward, small split stance.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-250,training_generated,P3,marcus,side-split-squat-left-forward-v21,side-split-squat-left-forward-v21,assets/audio/voice/marcus/side-split-squat-left-forward-v21.mp3,2229,"Left foot forward, small split stance.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-251,training_generated,P3,clara,side-split-squat-right-forward-v21,side-split-squat-right-forward-v21,assets/audio/voice/clara/side-split-squat-right-forward-v21.mp3,2647,"Right foot forward, small split stance.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-252,training_generated,P3,marcus,side-split-squat-right-forward-v21,side-split-squat-right-forward-v21,assets/audio/voice/marcus/side-split-squat-right-forward-v21.mp3,2229,"Right foot forward, small split stance.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-253,training_generated,P3,clara,side-tandem-left-front-v21,side-tandem-left-front-v21,assets/audio/voice/clara/side-tandem-left-front-v21.mp3,2415,"Place your left foot in front, heel to toe.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-254,training_generated,P3,marcus,side-tandem-left-front-v21,side-tandem-left-front-v21,assets/audio/voice/marcus/side-tandem-left-front-v21.mp3,2276,"Place your left foot in front, heel to toe.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-255,training_generated,P3,clara,side-tandem-right-front-v21,side-tandem-right-front-v21,assets/audio/voice/clara/side-tandem-right-front-v21.mp3,2694,"Place your right foot in front, heel to toe.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-256,training_generated,P3,marcus,side-tandem-right-front-v21,side-tandem-right-front-v21,assets/audio/voice/marcus/side-tandem-right-front-v21.mp3,2554,"Place your right foot in front, heel to toe.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-257,training_generated,P3,clara,step-up-next-left-v21,step-up-next-left-v21,assets/audio/voice/clara/step-up-next-left-v21.mp3,2183,Next rep starts with your left leg.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-258,training_generated,P3,marcus,step-up-next-left-v21,step-up-next-left-v21,assets/audio/voice/marcus/step-up-next-left-v21.mp3,1904,Next rep starts with your left leg.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-259,training_generated,P3,clara,step-up-next-right-v21,step-up-next-right-v21,assets/audio/voice/clara/step-up-next-right-v21.mp3,2183,Next rep starts with your right leg.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-260,training_generated,P3,marcus,step-up-next-right-v21,step-up-next-right-v21,assets/audio/voice/marcus/step-up-next-right-v21.mp3,1950,Next rep starts with your right leg.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-261,training_generated,P3,clara,step-up-start-left-v21,step-up-start-left-v21,assets/audio/voice/clara/step-up-start-left-v21.mp3,1533,Start with your left leg.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-262,training_generated,P3,marcus,step-up-start-left-v21,step-up-start-left-v21,assets/audio/voice/marcus/step-up-start-left-v21.mp3,1440,Start with your left leg.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-263,training_generated,P3,clara,step-up-start-right-v21,step-up-start-right-v21,assets/audio/voice/clara/step-up-start-right-v21.mp3,1579,Start with your right leg.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-264,training_generated,P3,marcus,step-up-start-right-v21,step-up-start-right-v21,assets/audio/voice/marcus/step-up-start-right-v21.mp3,1486,Start with your right leg.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-265,training_generated,P3,clara,step-up-wrong-left-v21,step-up-wrong-left-v21,assets/audio/voice/clara/step-up-wrong-left-v21.mp3,2926,No rep. Start the next one with your left leg.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-266,training_generated,P3,marcus,step-up-wrong-left-v21,step-up-wrong-left-v21,assets/audio/voice/marcus/step-up-wrong-left-v21.mp3,2786,No rep. Start the next one with your left leg.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-267,training_generated,P3,clara,step-up-wrong-right-v21,step-up-wrong-right-v21,assets/audio/voice/clara/step-up-wrong-right-v21.mp3,2972,No rep. Start the next one with your right leg.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-268,training_generated,P3,marcus,step-up-wrong-right-v21,step-up-wrong-right-v21,assets/audio/voice/marcus/step-up-wrong-right-v21.mp3,2229,No rep. Start the next one with your right leg.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-269,training_generated,P3,clara,switch-foot-positions-v21,switch-foot-positions-v21,assets/audio/voice/clara/switch-foot-positions-v21.mp3,1486,Switch foot positions.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-270,training_generated,P3,marcus,switch-foot-positions-v21,switch-foot-positions-v21,assets/audio/voice/marcus/switch-foot-positions-v21.mp3,1300,Switch foot positions.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-271,training_generated,P3,clara,switch-legs-v21,switch-legs-v21,assets/audio/voice/clara/switch-legs-v21.mp3,1161,Switch legs.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-272,training_generated,P3,marcus,switch-legs-v21,switch-legs-v21,assets/audio/voice/marcus/switch-legs-v21.mp3,1022,Switch legs.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-273,training_generated,P3,clara,switch-sides-v21,switch-sides-v21,assets/audio/voice/clara/switch-sides-v21.mp3,1022,Switch sides.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-274,training_generated,P3,marcus,switch-sides-v21,switch-sides-v21,assets/audio/voice/marcus/switch-sides-v21.mp3,1115,Switch sides.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-275,training_generated,P3,clara,target-balance-feet-together-hold-v21,target-balance-feet-together-hold-v21,assets/audio/voice/clara/target-balance-feet-together-hold-v21.mp3,1579,Hold for twenty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-276,training_generated,P3,marcus,target-balance-feet-together-hold-v21,target-balance-feet-together-hold-v21,assets/audio/voice/marcus/target-balance-feet-together-hold-v21.mp3,1440,Hold for twenty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-277,training_generated,P3,clara,target-balance-single-leg-hold-v21,target-balance-single-leg-hold-v21,assets/audio/voice/clara/target-balance-single-leg-hold-v21.mp3,1533,Hold for [duration].,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-278,training_generated,P3,marcus,target-balance-single-leg-hold-v21,target-balance-single-leg-hold-v21,assets/audio/voice/marcus/target-balance-single-leg-hold-v21.mp3,1347,Hold for [duration].,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-279,training_generated,P3,clara,target-balance-tandem-hold-v21,target-balance-tandem-hold-v21,assets/audio/voice/clara/target-balance-tandem-hold-v21.mp3,1533,Hold for [duration].,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-280,training_generated,P3,marcus,target-balance-tandem-hold-v21,target-balance-tandem-hold-v21,assets/audio/voice/marcus/target-balance-tandem-hold-v21.mp3,1486,Hold for [duration].,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-281,training_generated,P3,clara,target-band-pull-apart-v21,target-band-pull-apart-v21,assets/audio/voice/clara/target-band-pull-apart-v21.mp3,1579,Move for thirty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-282,training_generated,P3,marcus,target-band-pull-apart-v21,target-band-pull-apart-v21,assets/audio/voice/marcus/target-band-pull-apart-v21.mp3,1440,Move for thirty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-283,training_generated,P3,clara,target-chair-supported-split-squat-v21,target-chair-supported-split-squat-v21,assets/audio/voice/clara/target-chair-supported-split-squat-v21.mp3,1625,Aim for [reps] reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-284,training_generated,P3,marcus,target-chair-supported-split-squat-v21,target-chair-supported-split-squat-v21,assets/audio/voice/marcus/target-chair-supported-split-squat-v21.mp3,1347,Aim for [reps] reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-285,training_generated,P3,clara,target-glute-bridge-hold-v21,target-glute-bridge-hold-v21,assets/audio/voice/clara/target-glute-bridge-hold-v21.mp3,1579,Hold for twenty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-286,training_generated,P3,marcus,target-glute-bridge-hold-v21,target-glute-bridge-hold-v21,assets/audio/voice/marcus/target-glute-bridge-hold-v21.mp3,1533,Hold for twenty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-287,training_generated,P3,clara,target-glute-bridge-reps-v21,target-glute-bridge-reps-v21,assets/audio/voice/clara/target-glute-bridge-reps-v21.mp3,1486,Aim for twelve reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-288,training_generated,P3,marcus,target-glute-bridge-reps-v21,target-glute-bridge-reps-v21,assets/audio/voice/marcus/target-glute-bridge-reps-v21.mp3,1300,Aim for twelve reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-289,training_generated,P3,clara,target-heel-raise-free-v21,target-heel-raise-free-v21,assets/audio/voice/clara/target-heel-raise-free-v21.mp3,1579,Aim for eighteen reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-290,training_generated,P3,marcus,target-heel-raise-free-v21,target-heel-raise-free-v21,assets/audio/voice/marcus/target-heel-raise-free-v21.mp3,1347,Aim for eighteen reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-291,training_generated,P3,clara,target-heel-raise-supported-v21,target-heel-raise-supported-v21,assets/audio/voice/clara/target-heel-raise-supported-v21.mp3,1393,Aim for fifteen reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-292,training_generated,P3,marcus,target-heel-raise-supported-v21,target-heel-raise-supported-v21,assets/audio/voice/marcus/target-heel-raise-supported-v21.mp3,1533,Aim for fifteen reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-293,training_generated,P3,clara,target-hip-hinge-free-v21,target-hip-hinge-free-v21,assets/audio/voice/clara/target-hip-hinge-free-v21.mp3,1393,Aim for twelve reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-294,training_generated,P3,marcus,target-hip-hinge-free-v21,target-hip-hinge-free-v21,assets/audio/voice/marcus/target-hip-hinge-free-v21.mp3,1347,Aim for twelve reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-295,training_generated,P3,clara,target-hip-hinge-wall-v21,target-hip-hinge-wall-v21,assets/audio/voice/clara/target-hip-hinge-wall-v21.mp3,1393,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-296,training_generated,P3,marcus,target-hip-hinge-wall-v21,target-hip-hinge-wall-v21,assets/audio/voice/marcus/target-hip-hinge-wall-v21.mp3,1486,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-297,training_generated,P3,clara,target-loaded-march-v21,target-loaded-march-v21,assets/audio/voice/clara/target-loaded-march-v21.mp3,1440,Aim for sixteen reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-298,training_generated,P3,marcus,target-loaded-march-v21,target-loaded-march-v21,assets/audio/voice/marcus/target-loaded-march-v21.mp3,1486,Aim for sixteen reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-299,training_generated,P3,clara,target-loaded-sit-to-stand-v21,target-loaded-sit-to-stand-v21,assets/audio/voice/clara/target-loaded-sit-to-stand-v21.mp3,1393,Aim for eight reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-300,training_generated,P3,marcus,target-loaded-sit-to-stand-v21,target-loaded-sit-to-stand-v21,assets/audio/voice/marcus/target-loaded-sit-to-stand-v21.mp3,1254,Aim for eight reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-301,training_generated,P3,clara,target-mini-band-lateral-walk-v21,target-mini-band-lateral-walk-v21,assets/audio/voice/clara/target-mini-band-lateral-walk-v21.mp3,1393,Move for thirty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-302,training_generated,P3,marcus,target-mini-band-lateral-walk-v21,target-mini-band-lateral-walk-v21,assets/audio/voice/marcus/target-mini-band-lateral-walk-v21.mp3,1533,Move for thirty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-303,training_generated,P3,clara,target-neck-rotation-v21,target-neck-rotation-v21,assets/audio/voice/clara/target-neck-rotation-v21.mp3,2136,Move slowly until I say stop.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-304,training_generated,P3,marcus,target-neck-rotation-v21,target-neck-rotation-v21,assets/audio/voice/marcus/target-neck-rotation-v21.mp3,1997,Move slowly until I say stop.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-305,training_generated,P3,clara,target-overhead-press-band-v21,target-overhead-press-band-v21,assets/audio/voice/clara/target-overhead-press-band-v21.mp3,1533,Aim for twelve reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-306,training_generated,P3,marcus,target-overhead-press-band-v21,target-overhead-press-band-v21,assets/audio/voice/marcus/target-overhead-press-band-v21.mp3,1393,Aim for twelve reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-307,training_generated,P3,clara,target-overhead-reach-v21,target-overhead-reach-v21,assets/audio/voice/clara/target-overhead-reach-v21.mp3,1300,Aim for twelve reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-308,training_generated,P3,marcus,target-overhead-reach-v21,target-overhead-reach-v21,assets/audio/voice/marcus/target-overhead-reach-v21.mp3,1393,Aim for twelve reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-309,training_generated,P3,clara,target-push-up-incline-v21,target-push-up-incline-v21,assets/audio/voice/clara/target-push-up-incline-v21.mp3,1486,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-310,training_generated,P3,marcus,target-push-up-incline-v21,target-push-up-incline-v21,assets/audio/voice/marcus/target-push-up-incline-v21.mp3,1440,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-311,training_generated,P3,clara,target-push-up-standard-v21,target-push-up-standard-v21,assets/audio/voice/clara/target-push-up-standard-v21.mp3,1440,Aim for eight reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-312,training_generated,P3,marcus,target-push-up-standard-v21,target-push-up-standard-v21,assets/audio/voice/marcus/target-push-up-standard-v21.mp3,1393,Aim for eight reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-313,training_generated,P3,clara,target-push-up-wall-v21,target-push-up-wall-v21,assets/audio/voice/clara/target-push-up-wall-v21.mp3,1254,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-314,training_generated,P3,marcus,target-push-up-wall-v21,target-push-up-wall-v21,assets/audio/voice/marcus/target-push-up-wall-v21.mp3,1254,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-315,training_generated,P3,clara,target-seated-band-row-v21,target-seated-band-row-v21,assets/audio/voice/clara/target-seated-band-row-v21.mp3,1486,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-316,training_generated,P3,marcus,target-seated-band-row-v21,target-seated-band-row-v21,assets/audio/voice/marcus/target-seated-band-row-v21.mp3,1207,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-317,training_generated,P3,clara,target-seated-hamstring-reach-v21,target-seated-hamstring-reach-v21,assets/audio/voice/clara/target-seated-hamstring-reach-v21.mp3,2740,Reach gently and hold until I say relax.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-318,training_generated,P3,marcus,target-seated-hamstring-reach-v21,target-seated-hamstring-reach-v21,assets/audio/voice/marcus/target-seated-hamstring-reach-v21.mp3,2322,Reach gently and hold until I say relax.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-319,training_generated,P3,clara,target-squat-free-v21,target-squat-free-v21,assets/audio/voice/clara/target-squat-free-v21.mp3,1533,Aim for twelve reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-320,training_generated,P3,marcus,target-squat-free-v21,target-squat-free-v21,assets/audio/voice/marcus/target-squat-free-v21.mp3,1300,Aim for twelve reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-321,training_generated,P3,clara,target-squat-loaded-v21,target-squat-loaded-v21,assets/audio/voice/clara/target-squat-loaded-v21.mp3,1440,Aim for eight reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-322,training_generated,P3,marcus,target-squat-loaded-v21,target-squat-loaded-v21,assets/audio/voice/marcus/target-squat-loaded-v21.mp3,1347,Aim for eight reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-323,training_generated,P3,clara,target-squat-slow-eccentric-v21,target-squat-slow-eccentric-v21,assets/audio/voice/clara/target-squat-slow-eccentric-v21.mp3,1486,Aim for eight reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-324,training_generated,P3,marcus,target-squat-slow-eccentric-v21,target-squat-slow-eccentric-v21,assets/audio/voice/marcus/target-squat-slow-eccentric-v21.mp3,1207,Aim for eight reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-325,training_generated,P3,clara,target-squat-supported-v21,target-squat-supported-v21,assets/audio/voice/clara/target-squat-supported-v21.mp3,1486,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-326,training_generated,P3,marcus,target-squat-supported-v21,target-squat-supported-v21,assets/audio/voice/marcus/target-squat-supported-v21.mp3,1347,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-327,training_generated,P3,clara,target-standing-band-row-v21,target-standing-band-row-v21,assets/audio/voice/clara/target-standing-band-row-v21.mp3,1486,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-328,training_generated,P3,marcus,target-standing-band-row-v21,target-standing-band-row-v21,assets/audio/voice/marcus/target-standing-band-row-v21.mp3,1440,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-329,training_generated,P3,clara,target-step-up-v21,target-step-up-v21,assets/audio/voice/clara/target-step-up-v21.mp3,1672,Do twelve total reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-330,training_generated,P3,marcus,target-step-up-v21,target-step-up-v21,assets/audio/voice/marcus/target-step-up-v21.mp3,1533,Do twelve total reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-331,training_generated,P3,clara,target-sts-cushion-v21,target-sts-cushion-v21,assets/audio/voice/clara/target-sts-cushion-v21.mp3,1486,Aim for eight reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-332,training_generated,P3,marcus,target-sts-cushion-v21,target-sts-cushion-v21,assets/audio/voice/marcus/target-sts-cushion-v21.mp3,1347,Aim for eight reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
